;; SKK dictionary filtered by BCCWJ frequency data
;;
;; Filtered for Commander X16 Japanese editor
;; Selection based on BCCWJ corpus frequency rankings
;;
;; okuri-ari entries.
べんとう /弁当/
にんぎょう /人形/
ほお /頬/朴/
ないし /乃至/内侍/
しょうぶ /勝負/菖蒲/尚武/
じゃっかん /若干/弱冠/
あかり /明/
めいしょう /名称/名匠/名将/名勝/明証/
じりつ /自立/侍立/自律/而立/
ぶっきょう /仏経/
そうき /早期/想起/総記/
つきあい /付合/
はいご /背後/廃語/
かいりょう /改良/
しめい /指名/氏名/使命/指命/死命/
かかん /果敢/下瞰/加冠/花冠/
ぬし /主/塗師/
じゅけん /受験/受検/
じょうし /上司/上梓/上肢/情死/上巳/上使/上士/城市/城址/
しがい /市街/市外/死骸/屍骸/
しょうてん /焦点/商店/章典/昇天/小店/小篆/衝天/
さいど /再度/済度/
ふりょう /不良/不漁/不猟/
りょうしゃ /両者/両社/寮舎/
しゅうごう /集合/習合/秋毫/
あっか /悪化/悪貨/
けが /怪我/
せんちゃく /先着/
しゅほう /手法/主砲/修法/主峰/
だか /高/
にゅうがく /入学/
よきん /預金/
せいてい /制定/聖帝/
けさ /今朝/袈裟/
しゅと /首都/首途/衆徒/酒徒/
とうめい /透明/党名/唐名/
いとう /以東/
かげん /加減/下限/下弦/嘉言/寡言/
あんど /安堵/
ばくはつ /爆発/
とじょう /途上/登城/屠場/
びみょう /微妙/美妙/
とうほく /東北/
いせき /遺跡/移籍/医籍/偉績/遺蹟/
ていねい /丁寧/叮嚀/
てんぽ /店舗/填補/転補/
せいよう /西洋/静養/整容/
やね /屋根/
じゅつ /術/述/
まこと /真/誠/
せいれい /政令/精霊/精励/制令/聖霊/
しんりょう /診療/心療/新涼/神領/
しゅふ /主婦/主夫/首府/
しっかん /疾患/失陥/
こうき /後期/好機/高貴/好奇/後記/綱紀/興起/光輝/公器/口器/口気/好季/工期/広軌/校旗/校紀/校規/皇紀/香気/
じゅんかん /循環/准看/旬刊/旬間/
すなお /素直/
やくいん /役員/役印/
ざいむ /財務/
すいどう /水道/
しつぎょう /失業/
こうそう /構想/高層/抗争/宏壮/広壮/高燥/高僧/後送/公葬/皇宗/行装/鉱層/降霜/倥偬/咬創/訌争/
てんじょう /天井/添乗/纏繞/転乗/天上/天壌/殿上/
ただちに /直ちに/
たいりく /大陸/
あえて /敢えて/
そうてい /想定/装丁/装幀/装釘/送呈/壮丁/漕艇/
ちてき /知的/
りゅうこう /流行/
あかじ /赤字/赤地/
ぶき /武器/
やど /宿/
うし /牛/丑/齲歯/
じゃま /邪魔/
ぞんじ /存知/
ふとん /布団/蒲団/
かえって /却って/
みぶん /身分/
おおて /大手/
きゅうよ /給与/窮余/
け /家/気/毛/褻/卦/笥/
ぜいきん /税金/
せんしん /先進/線審/専心/潜心/千進/
はっそう /発想/発送/発走/八相/
のうりん /農林/
いたく /委託/甚く/依託/遺沢/
かんぶ /幹部/患部/
けっさん /決算/
とい /樋/問/
したい /死体/肢体/四諦/姿態/屍体/支隊/枝隊/詩体/
しゅつじょう /出場/
はいしゅつ /排出/輩出/
もうしわけ /申し訳/申訳/
あっとう /圧倒/
しんちょう /慎重/身長/深長/伸長/新調/伸張/
ぎょぎょう /漁業/
はんしん /半身/
はんとし /半年/
ずみ /炭/住/済/墨/
とどけで /届け出/届出/
むせん /無線/無銭/
こうほう /広報/後方/公報/航法/公法/工法/弘報/高峰/
しんごう /信号/
まじめ /真面目/
わざわざ /態態/
ぜんかい /前回/全壊/全開/全会/全快/全潰/全階/
かんわ /緩和/官話/漢和/閑話/
ろせん /路線/
かんそく /観測/
びょうどう /平等/廟堂/
みぢか /身近/
しんしゅつ /進出/侵出/浸出/滲出/
てまえ /手前/点前/
しょうがつ /正月/
じょうせい /情勢/醸成/上世/上声/上製/状勢/
のうそん /農村/
ひんしつ /品質/稟質/
そうかい /総会/壮快/爽快/掃海/僧階/蒼海/滄海/
おり /折/澱/汚吏/檻/
いた /板/
ぜんはん /前半/
たいせん /対戦/大戦/
かれし /彼氏/
こうみん /公民/
てすう /手数/
ぶんり /分離/文理/
きちょう /貴重/基調/記帳/帰朝/機長/几帳/
きす /鱚/
げんど /限度/
ちょうり /調理/
ほうしゅう /報酬/
かぶか /株価/
ふんそう /紛争/扮装/
じょじょ /徐々/徐徐/
えだ /枝/
ぶんし /分子/分詞/文士/
ほんもの /本物/
しつれい /失礼/
かくご /覚悟/客語/
ちょうしゅう /徴収/聴衆/徴集/
れんぽう /連邦/連峰/聯邦/
あお /青/碧/蒼/
ひめ /姫/媛/
ゆうき /勇気/有機/結城/幽鬼/有期/
かがみ /鏡/
よめ /嫁/夜目/
きんよう /金曜/緊要/
げいのう /芸能/
ふっかつ /復活/
つむ /錘/紡錘/
みす /御簾/
へいき /兵器/平気/併記/
このよ /此の世/
こんぽん /根本/
せいしょうねん /青少年/
やまと /大和/倭/
さかん /左官/佐官/
あそこ /彼処/
きこく /帰国/貴国/鬼哭/
こうしゅう /講習/公衆/口臭/
うちがわ /内側/
しり /尻/知/私利/臀/
ぶひん /部品/
てんねん /天然/
ぶつり /物理/
しょしん /所信/初心/初診/初審/書信/
ばいしょう /賠償/売笑/
てつ /鉄/轍/
けつぎ /決議/
そっと /率土/
じっかん /実感/十干/
であい /出会/出合/
じゅうじ /従事/住持/十字/
まいしゅう /毎週/毎秋/
ぶっか /物価/仏果/
ほうあん /法案/奉安/方案/
たいりょく /体力/
とりわけ /取りわけ/取り分け/取分け/
ゆうしょく /夕食/有職/憂色/有色/
はたして /果たして/果して/
きもの /着物/
ししゃ /死者/支社/試写/使者/試射/
しょくりょう /食糧/食料/
すうがく /数学/
りゅうがく /留学/
はんせい /反省/半生/藩政/
ようじ /幼児/用事/幼時/楊子/楊枝/用字/要事/
れいぞう /冷蔵/霊像/
ほうふ /豊富/抱負/
じゅうてん /重点/充填/
ぞく /族/続/俗/属/賊/
ひだりて /左手/
び /日/火/微/美/尾/
こうしき /公式/硬式/
ぶか /部下/部課/
ちょうたつ /調達/暢達/
ひとみ /瞳/
しゅうり /修理/
こうひょう /公表/好評/講評/降雹/高評/
ほんき /本気/
ちょくぜん /直前/
とうふ /豆腐/
じょうげ /上下/
せいしき /正式/制式/整式/
しょうばい /商売/
しょくむ /職務/
はんとう /半島/反騰/
がいむ /外務/
しょぞく /所属/
しゅうし /終始/収支/修士/宗旨/終止/修史/愁思/秋思/
えさ /餌/
まいつき /毎月/
たん /単/端/短/炭/反/段/胆/痰/
たんき /短期/短気/単機/単記/単軌/単騎/
ぎょうしゃ /業者/
じめん /地面/字面/
ほうそく /法則/
げつよう /月曜/
じんみん /人民/
ようぼう /要望/容貌/
いんよう /引用/飲用/陰陽/
けんぜん /健全/顕然/
じかく /自覚/字画/寺格/痔核/耳殻/
きょてん /拠点/
とくれい /特例/督励/
ごむ /護謨/
りんじ /臨時/綸旨/
せいじん /成人/聖人/西人/
けはい /気配/
ゆうしゅう /優秀/幽囚/幽愁/憂愁/有終/
せいじょう /正常/清浄/政情/性情/性状/聖上/
いかなる /如何なる/
えんしゅつ /演出/
こがた /小型/小形/
しほう /司法/四方/仕法/私法/至宝/
つうか /通過/通貨/
ていけつ /締結/貞潔/
とうきょく /当局/登極/
のうふ /納付/農夫/
ぼう /某/棒/帽/房/坊/暮雨/防/
くじょう /苦情/
しょうぎょう /商業/聖教/
ばいばい /売買/倍々/
ぎょうじ /行事/行持/行司/
さんそ /酸素/
ちゅうせん /抽選/抽籤/
かんりょう /官僚/完了/感量/管領/
まんなか /真ん中/真中/
かいかん /会館/開館/快感/怪漢/開巻/
ぜんじつ /前日/全日/
いよく /意欲/意慾/
きたく /帰宅/寄託/貴宅/
ひなん /非難/避難/批難/
ふよう /不要/不溶/不用/扶養/浮揚/芙蓉/
しゃっきん /借金/
きゅうじつ /休日/
きょうわ /共和/協和/
そうたい /総体/早退/相対/僧体/草体/
ふこう /不幸/不孝/富鉱/
きゅうりょう /給料/丘陵/救療/旧領/
げか /外科/
たほう /他方/
なるべく /成る可く/
しゅうぎょう /修業/就業/終業/襲業/醜業/
ただいま /只今/唯今/
やまだ /山田/
せっしょく /接触/節食/
じく /軸/字句/磁区/
いわ /岩/巖/違和/磐/
ぶし /節/武士/附子/
はか /墓/破瓜/
ちゅうし /中止/注視/忠士/
にゅうしゅ /入手/入朱/
てちょう /手帳/手帖/
かこく /過酷/苛酷/ヵ国/ヶ国/箇国/個国/
せいとう /正当/政党/正統/征討/正答/製糖/精糖/青鞜/
こうけい /後継/光景/口径/後景/肯綮/
しょざい /所在/
じゅしん /受信/受診/受審/
さいしん /最新/再審/細心/最深/砕身/
りんご /林檎/苹果/
れいがい /例外/冷害/
ていじ /提示/定時/呈示/綴字/丁字/逓次/
しすう /指数/
ようしき /様式/洋式/要式/
だんす /箪笥/
げんきん /現金/厳禁/
ぎょうしゅ /業種/業主/
しょうげき /衝撃/笑劇/
きおん /気温/基音/
そうば /相場/
げきじょう /劇場/撃攘/激情/
ほっと /法度/
よほど /余程/
へた /下手/蔕/
おおぜい /大勢/
しく /市区/詩句/
ちゃく /着/
たいこう /対抗/大綱/太閤/体高/対校/退校/退行/体腔/対向/退紅/大公/大功/褪紅/
おおくら /大蔵/
ごうかく /合格/
はいじょ /排除/廃除/
にがて /苦手/
しんぽ /進歩/
いけ /池/生/活/
めがね /眼鏡/
けつあつ /血圧/
しつない /室内/
へいし /兵士/閉止/斃死/幣紙/弊紙/弊誌/
おうしゅう /押収/応酬/
けっかん /欠陥/血管/血幹/缺陥/
にんか /認可/
じょうれい /条例/常例/条令/
ききん /基金/寄金/飢饉/饑饉/
けつい /決意/
あしもと /足元/足下/足許/
なぞ /何ぞ/謎/
しない /市内/竹刀/
まご /孫/馬子/
およそ /凡そ/
しれい /司令/指令/使令/
びよう /美容/微恙/
のうど /濃度/農奴/
こうふく /幸福/降伏/興福/降服/口腹/
ほうむ /法務/
にんち /認知/任地/
ひっしゃ /筆者/筆写/
ぺん /片/
すいてい /推定/水底/
せんたん /先端/選炭/仙丹/尖端/戦端/
しんにゅう /侵入/進入/新入/浸入/
のうみん /農民/
ほら /洞/法螺/
きゅうさい /救済/休載/旧債/
きどう /機動/軌道/起動/奇童/奇道/気道/
ほうてき /法的/放擲/抛擲/法敵/
ぜんじゅつ /前述/
りねん /理念/
ふかけつ /不可欠/
めんせつ /面接/
かくしん /革新/確信/核心/隔心/
がくもん /学問/
ひるま /昼間/
うんゆ /運輸/
ためいき /溜息/溜め息/
がら /柄/殻/幹/
でし /弟子/
ようご /擁護/養護/用語/洋語/用後/
はり /針/梁/張/玻璃/
ぎゅうにゅう /牛乳/
いな /否/稲/鯔/
かっぱつ /活発/活溌/
たんぽ /担保/
どなた /何方/
かんせつ /間接/関節/官設/環節/
なら /楢/柞/枹/
ふぞく /付属/附属/
そんちょう /尊重/村長/
しゅうらく /集落/聚落/
あいじょう /愛情/愛嬢/
すいぶん /水分/
かしつけ /貸付/貸し付/
はいふ /配布/配付/肺腑/
じゅこう /受講/受光/
かじょう /過剰/ヵ条/ヶ条/箇条/個条/火定/渦状/下情/
げんこう /現行/原稿/原鉱/玄黄/言行/
つる /弦/鶴/蔓/
どくとく /独特/独得/
せいぎょ /制御/生魚/成魚/制禦/制馭/
じぞく /持続/
れんけつ /連結/廉潔/
かんすう /巻数/関数/函数/
たく /宅/卓/托/託/
さんせい /賛成/参政/酸性/産政/産制/
ちたい /地帯/遅滞/痴態/
いなか /田舎/
きぞく /貴族/帰属/
きゃっかん /客観/
どうめい /同盟/同名/
ぬの /布/
ちゅうせい /中正/中世/忠誠/中性/
がいよう /概要/外用/外洋/概容/
かくちょう /拡張/格調/
じごく /地獄/
てんけい /典型/天刑/天啓/天恵/添景/点景/
よなか /夜中/
せっとく /説得/
せんい /繊維/戦意/遷移/線維/船医/
たいざい /滞在/
じょうだん /冗談/上段/常談/
ぶんかい /分解/分会/分界/
こうり /小売/功利/高利/行李/公吏/公理/
けいげん /軽減/
へんさい /返済/変災/
むじゅん /矛盾/
てじゅん /手順/
ひこく /被告/
えいえん /永遠/
つめ /詰/爪/
がんねん /元年/
じげん /次元/時限/示現/字源/慈眼/
どうき /同期/動機/同機/動悸/同気/銅器/
あつりょく /圧力/
たいはん /大半/大藩/
ほあん /保安/
こうしゃ /巧者/公社/校舎/後者/講社/降車/公舎/高射/
でんりょく /電力/
ぶんけん /文献/分権/分遣/
せんこう /先行/選考/専攻/繊巧/線香/閃光/先攻/専行/潜幸/潜航/潜行/穿孔/選好/選鉱/遷幸/銓衡/先考/戦功/浅紅/鮮紅/
じこく /自国/時刻/二黒/
しゅうかく /収穫/臭覚/
むろん /無論/
かわいそう /可哀想/可哀相/
たいした /大した/
じさん /持参/自賛/自讚/治産/
しゅさい /主催/主宰/主祭/主菜/首歳/
じゅんよう /準用/
へんかん /返還/変換/
きょじん /巨人/
おうふく /往復/
にゅうじょう /入場/入定/入城/乳状/
けいかい /警戒/軽快/経界/
じつよう /実用/
しょうじき /正直/
おおごえ /大声/
こうてい /公邸/肯定/校訂/公定/校庭/皇帝/工程/行程/高弟/更訂/高低/公廷/孝貞/孝弟/孝悌/
ひょうめい /表明/
しゅっちょう /出張/出超/
たんどく /単独/耽読/丹毒/
ぜんめん /全面/前面/
えんかつ /円滑/
かいすう /回数/階数/
きみょう /奇妙/帰命/
はんてい /判定/藩邸/
きょうさい /共催/共済/恐妻/
ずひょう /図表/
こうたい /交代/後退/抗体/交替/小謡/
ゆうり /有利/遊離/有理/遊里/
しゅうよう /収容/収用/修養/襲用/
たいし /大使/太子/大志/大死/
でんたつ /伝達/
やき /焼/夜気/
おうよう /応用/鷹揚/
かずおおく /数おおく/数多く/
しりあい /知合/
だいこん /大根/
しひょう /指標/師表/死票/
たいや /逮夜/
かもつ /貨物/
せんでん /宣伝/
にわとり /鶏/
かんねん /観念/
ふっき /復帰/複軌/
ごま /駒/胡麻/護摩/
かんよ /関与/干与/
ごうせい /合成/豪勢/強請/剛性/
たちまち /忽ち/立待/
ほうち /放置/報知/封地/法治/
しゅくはく /宿泊/
そうほう /双方/奏法/相法/
ふきょう /不況/布教/不興/富強/
ざいげん /財源/
のうち /農地/
はんしゃ /反射/販社/
そうび /装備/壮美/
ゆうりょく /有力/
すうりょう /数量/
ひろう /披露/疲労/卑陋/鄙陋/
なんぶ /南部/
せんだい /先代/船台/
ていちゃく /定着/
わる /悪/
ばら /腹/原/薔薇/荊棘/
しゅっし /出資/出仕/
みかた /見方/味方/身方/
ぎょうせき /業績/行跡/
ふつ /仏/
きょくたん /極端/
りくぐん /陸軍/
しょうめつ /消滅/生滅/
たいしゅう /大衆/体臭/
しんか /進化/真価/深化/神化/心火/新価/神歌/神火/臣下/
かき /書/夏季/夏期/火器/柿/欠/花器/垣/堵/牡蛎/牡蠣/下記/火気/花期/花卉/蛎/
けんがく /見学/兼学/研学/
かいせん /回戦/回線/改選/開戦/海鮮/会戦/回旋/廻旋/回船/廻船/海戦/界線/疥癬/
ほかん /保管/補完/補間/
よくねん /翌年/欲念/
すえ /末/陶/
たいき /待機/大気/大器/
たな /店/棚/
ちょしゃ /著者/
ゆらい /由来/
しょうほう /商法/勝報/捷報/詳報/
ようき /陽気/容器/揚棄/妖気/妖姫/
しゅうにん /就任/
せんぱく /浅薄/船舶/
たまねぎ /玉葱/
きそん /既存/棄損/毀損/
そんしつ /損失/
さくしゃ /作者/
ねっしん /熱心/
だて /伊達/立/楯/
まね /真似/
こめ /米/
こんげつ /今月/
まほう /魔法/
しんや /深夜/新家/
ようこ /養狐/
けいじょう /経常/計上/形状/啓上/刑場/敬譲/警乗/
さいのう /才能/採納/
てのひら /掌/手の平/
きんせん /金銭/謹撰/謹選/琴線/金扇/金線/
すな /砂/沙/
びじん /美人/
おか /丘/陸/陵/岡/
ちょうなん /長男/
いっか /一家/一過/一価/
えんりょ /遠慮/
かじ /家事/火事/舵/加持/梶/柁/鍛冶/楫/
じつりょく /実力/
じまん /自慢/
でんせつ /伝説/電設/
れいせい /冷静/令婿/励声/
なにごと /何事/
しょうご /正午/小五/
しょくにん /職人/
げんりょう /原料/減量/
そうせつ /創設/総説/霜雪/
かとう /下等/過当/加糖/仮痘/果糖/
ほじ /保持/
がくねん /学年/
ぐんたい /軍隊/
げき /劇/激/檄/
だいどころ /台所/
かいてき /快適/
ゆうどう /誘導/
めいよ /名誉/
じんかく /人格/
にんじん /人参/
どうりょう /同僚/
どうとく /道徳/
ふせい /不正/不整/浮世/府政/斧正/父性/
よび /予備/呼/
でんげん /電源/
ぎんざ /銀座/
じゅんすい /純粋/
けんさつ /検察/検札/賢察/
ちてん /地点/
とうしゅ /投手/党首/当主/頭首/
みやげ /土産/
てんけん /点検/天険/天譴/
そうこう /走行/装甲/奏功/奏効/草冠/霜降/倉皇/壮行/操行/糟糠/草稿/蒼惶/艙口/艸/
けむり /煙/烟/
どくせん /独占/毒腺/
ほうれい /豊麗/法令/法例/
てんか /転嫁/添加/転化/天下/転訛/点火/天火/
よけい /余計/余慶/
しょうげん /証言/詳言/象限/
りんり /倫理/淋漓/
かいさん /解散/海産/開山/
ぎん /銀/
いほう /違法/異邦/医方/彙報/
かんばん /看板/燗番/
しゅくしょう /縮小/宿将/祝勝/祝捷/
つり /釣/
ちゅうしょく /昼食/
ねんまつ /年末/
かいじょ /解除/介助/
ちょうしょく /朝食/
こうさく /工作/交錯/耕作/鋼索/
いっせい /一斉/一声/一世/
げすい /下水/
どうねん /同年/道念/
たいふう /台風/颱風/
しょくみん /植民/殖民/
ぜんぽう /前方/
にさん /二三/
めす /雌/牝/
みんえい /民営/
じゅうきょ /住居/
あご /顎/吾子/
こおり /郡/氷/
そふ /祖父/粗布/
ひごろ /日ごろ/日頃/
ごかい /誤解/五戒/沙蚕/
しんせん /新鮮/新撰/新選/深浅/神仙/神饌/芯線/
ついきゅう /追及/追求/追究/追窮/追給/
おに /鬼/
きよ /寄与/毀誉/
こくはく /告白/酷薄/
せっしゅ /接種/摂取/窃取/節酒/
にょうぼう /女房/
あいまい /曖昧/
ほんやく /翻訳/
うつわ /器/
さくや /昨夜/
ようりょう /要領/容量/用量/
れいとう /冷凍/霊湯/
かくど /角度/確度/嚇怒/赫怒/客土/
きゅうか /休暇/旧家/急火/
くしょう /苦笑/
こてん /個展/古典/
さんかく /参画/三角/
とうさい /搭載/登載/当歳/統裁/
ぼし /星/母子/墓誌/拇指/
あら /粗/
そうにゅう /挿入/
はいとう /配当/佩刀/廃刀/
かんぺき /完璧/癇癖/
しゅつりょく /出力/
さっきょく /作曲/
きょういん /教員/
ひょうばん /評判/
たに /谷/
ぎょうかい /業界/凝塊/
いっかん /一貫/一環/一巻/
さぎ /詐欺/詐偽/鷺/
たいちょう /体長/体調/隊長/退庁/退潮/
たて /縦/立/建/盾/殺陣/楯/竪/
めいがら /銘柄/
そうしん /送信/喪心/喪神/総身/痩身/
とうにゅう /投入/豆乳/
いちめん /一面/
こういき /広域/
どうみゃく /動脈/
よし /縦し/縁/由/葦/因/蘆/葭葦/
こきょう /故郷/
てきかく /的確/適格/
みんしゅう /民衆/
せいやく /制約/製薬/誓約/成約/
しょち /処置/
せんりょう /占領/線量/染料/選良/千両/
はつめい /発明/
ぜんぱん /全般/
ひしょ /秘書/避暑/
ぜいむ /税務/
しんさい /震災/親祭/親裁/神祭/
まめ /忠実/豆/肉刺/荳/菽/
とうよ /投与/
ちょくせん /勅撰/直線/
のうぜい /納税/
いさん /遺産/胃散/胃酸/違算/
だいぶ /大分/大夫/
がくしゃ /学者/学舎/
しゅっけつ /出血/出欠/出缺/
しんしん /心身/新進/深々/深深/心神/森々/森森/身心/津々/津津/縉紳/駸々/駸駸/
おのれ /己/
りょうよう /療養/両様/両用/療用/
るす /留守/
ひも /紐/
いちれん /一連/一聯/
いわい /祝/
でいり /出入/
けっしょう /決勝/結晶/血漿/
しちょう /市長/視聴/士長/試聴/市町/弛張/市庁/思潮/支庁/紙帳/輜重/
ながねん /長年/永年/
こんしゅう /今週/今秋/
じゅしょう /受賞/授賞/受章/受傷/
なつやすみ /夏休/
ぶっけん /物件/物権/
かめい /加盟/仮名/下命/下名/家名/
とうとう /到頭/等々/蕩々/蕩蕩/滔々/滔滔/
きしゅ /機種/旗手/機首/騎手/貴種/奇手/期首/
しきち /敷地/
しゅうねん /周年/終年/執念/
しゅうは /周波/宗派/秋波/
しょうか /消火/消化/昇華/消夏/商家/商科/唱歌/娼家/将家/硝化/証歌/漿果/
ひんしゅ /品種/
すいみん /睡眠/
しょてん /書店/書展/所天/諸点/
えい /詠/英/栄/纓/
きょうこ /強固/鞏固/
ぐうぜん /偶然/
きごう /記号/揮毫/
なにしろ /何しろ/
めんえき /免疫/免役/
ゆくえ /行方/行く方/
じょうい /上位/攘夷/譲位/上意/情意/
けんしん /検診/献身/検針/権臣/見神/
ましん /麻疹/痲疹/
まして /況して/況て/
ぶた /豚/蓋/豕/
もうしたて /申立/申し立/
しじん /詩人/士人/私人/至人/
ししん /指針/視診/使臣/指箴/私信/私心/至心/
せりふ /台詞/科白/
とうよう /登用/東洋/盗用/登庸/当用/灯用/
しょうすう /少数/小数/
きゅうげき /急激/旧劇/
ぶどう /無道/武道/葡萄/
てもと /手元/手許/
すいしつ /水質/
としより /年寄/
にんむ /任務/
けいい /経緯/敬意/軽易/
そぼ /祖母/
ふくそう /服装/副葬/輻湊/輻輳/福相/
ちんもく /沈黙/
こうさ /交差/交叉/考査/黄砂/公差/
はいぶん /配分/俳文/
ちくせき /蓄積/
ちゅうか /中華/仲夏/
しゅうかい /集会/秀快/周回/
でんち /電池/田地/
でんぱ /電波/伝播/
とうたつ /到達/
つかい /使/
けいび /警備/軽微/
けんしょう /検証/懸賞/健勝/顕彰/憲章/謙称/肩章/見性/顕正/
がっかい /学会/学界/楽界/
ふい /不意/布衣/
ぎちょう /議長/
にっちゅう /日中/
にってい /日程/
くま /熊/隈/
すきま /空き間/隙間/透き間/
ぎゃくたい /虐待/
けいかん /警官/景観/挂冠/鶏冠/桂冠/荊冠/鶏姦/
じゅきゅう /受給/需給/
りゅうし /粒子/
りんしょう /臨床/輪唱/
おおむね /概ね/
けいこ /稽古/
たんそ /炭素/炭疽/
やかん /夜間/薬缶/
けねん /懸念/
かいろ /回路/海路/懐炉/
ぎのう /技能/
じんそく /迅速/
さと /里/郷/
ばいきゃく /売却/
ものごと /物事/
いまさら /今さら/今更/
だいきん /代金/
わざ /技/業/
みこみ /見込/
きんこう /均衡/近郊/金鉱/欣幸/謹厚/金坑/金工/
ほうき /放棄/法規/蜂起/抛棄/法器/芳紀/箒/
しょうたい /招待/正体/小隊/
ほのお /炎/焔/
しょめい /署名/書名/
きしょう /気象/希少/起床/記章/起請/毀傷/奇勝/奇捷/気性/稀少/徽章/
しゅくじつ /祝日/
こうりょく /効力/抗力/
さいしょう /最小/宰相/最少/妻妾/細小/
さか /逆/坂/
とざん /登山/
いしょう /衣装/意匠/衣裳/異称/
こくせき /国籍/
さいてき /最適/
かりいれ /借入/
てんぼう /展望/
ほっそく /発足/
ぶちょう /部長/
きゅうけい /求刑/休憩/弓形/球形/宮刑/急啓/球茎/
すいそく /推測/
たいしつ /体質/退室/対質/耐湿/
こっきょう /国境/国教/
そんけい /尊敬/尊兄/
じょゆう /女優/
はいゆう /俳優/
おんせい /音声/
どうほう /同胞/同朋/
ひたすら /一向/只管/頓/
てきおう /適応/
くつう /苦痛/
そうい /相違/創意/創痍/僧位/僧衣/総意/
まれ /希/稀/
こうへい /公平/衡平/康平/工兵/
ちょうせつ /調節/
ほくぶ /北部/
すいこう /遂行/推考/推敲/
かたな /刀/
こゆう /固有/
かんげい /歓迎/
きいろ /黄色/
ざいこ /在庫/
けつだん /決断/結団/
たいそう /大層/体操/大宗/大喪/大葬/
どうきょ /同居/
みんぽう /民放/民法/
ろくおん /録音/
きふ /寄付/棋譜/寄附/
しな /品/科/
ほんたい /本体/本隊/本態/
よくぼう /欲望/慾望/
けんい /権威/
はだか /裸/
おき /沖/熾/燠/
こうちょう /好調/校長/公聴/紅潮/候鳥/高調/高潮/黄鳥/硬調/
ざいたく /在宅/
しょうとつ /衝突/
ぶんこ /文庫/
かそく /加速/
そとがわ /外側/
ほしゅ /保守/捕手/
しはん /市販/四半/屍斑/師範/死斑/私版/紫斑/紫瘢/
あらし /嵐/
しんがい /侵害/心外/震駭/
にんい /任意/
こくじん /黒人/
あて /当/宛/
てきごう /適合/
むちゅう /夢中/霧中/
こつ /骨/
さいあく /最悪/
ぶじ /無事/武事/蕪辞/
じかい /次回/自壊/自戒/字解/持戒/磁界/
かいけん /会見/改憲/懐剣/
かんきゃく /観客/閑却/
ほんしゃ /本社/
こうさつ /考察/絞殺/高札/高察/
かわせ /為替/川瀬/
ぐう /寓/遇/
けしき /景色/気色/
かいめい /解明/改名/開明/晦冥/
はんすう /半数/反芻/
りょうこく /両国/
しんせき /親戚/浸漬/真跡/真蹟/真迹/臣籍/親炙/
ぜんしゃ /全社/前者/前車/全車/
もも /桃/股/腿/
しんどう /振動/神童/震動/新道/
こくご /国語/
わくぐみ /枠組/
しんせつ /親切/新設/深切/新説/深雪/新雪/臣節/
じゅく /塾/熟/受苦/
いぞく /遺族/
がっき /学期/楽器/月忌/
ひんぱん /頻繁/
ゆうそう /郵送/勇壮/雄壮/
かいそう /回想/快走/改装/階層/海藻/会葬/回漕/回送/廻漕/廻送/改葬/潰走/海草/
せいぎ /正義/盛儀/精義/
ひとくち /一口/
やくにん /役人/
ようふく /洋服/
こしょう /故障/妓生/扈従/呼称/誇称/古称/湖沼/胡椒/小姓/
じょおう /女王/
そうろう /蹌踉/早漏/早老/
かぐ /家具/
どじょう /土壌/泥鰌/鯲/鰌/
こくどう /国道/
とほ /徒歩/
ふし /父子/節/附子/五倍子/不死/付子/
きがる /気軽/
さいちゅう /最中/
ちじん /知人/地神/痴人/
がいしゅつ /外出/
しばい /芝居/
はんぱつ /反発/反撥/
しんわ /神話/親和/
しるし /印/験/徴/
ふんかん /分間/
かざん /火山/
かいよう /海洋/潰瘍/海容/
かくさ /格差/較差/
ちょうわ /調和/
とうそう /闘争/逃走/党争/凍瘡/痘瘡/
かいが /絵画/
ようと /用途/
とうなん /盗難/東南/
じゅんちょう /順調/順潮/
おんだん /温暖/
とかい /都会/渡海/
とりけし /取消/
むき /無期/無機/無季/
いちらん /一覧/
しまい /姉妹/仕舞/
しろうと /素人/
せんぜん /戦前/
そい /疎意/粗衣/素意/
とうざい /東西/
つうきん /通勤/通禁/
うどん /饂飩/
たき /多岐/滝/瀧/
きゅうぎょう /休業/
しまつ /始末/
あくま /悪魔/
もくざい /木材/
ひょうご /標語/評語/
いしょく /移植/委嘱/異色/衣食/
じょ /所/女/助/叙/序/恕/除/
ぜいせい /税制/税政/脆性/噬臍/
わざと /態と/
かいせき /解析/会席/懐石/
かおく /家屋/
ようぎ /容疑/容儀/要義/
けっせい /結成/血清/
しゃない /社内/車内/
せいしょ /聖書/清書/盛暑/誓書/青書/
ちょ /著/緒/
かねもち /金持/
こくゆう /国有/
じっしょう /実証/実正/
すみ /隅/炭/住/酸味/墨/済/
ことがら /事柄/
かいひ /回避/会費/
こうえき /公益/交易/公役/
じょきょ /除去/
どうが /動画/童画/
なかよく /仲良く/仲よく/
もち /持/望/餅/糯/黐/
こうぎ /抗議/講義/交誼/公儀/厚誼/好誼/広義/高誼/狎妓/
ぜんけい /全形/前掲/前景/全景/
まゆ /眉/繭/
がか /画家/画架/
いちぞく /一族/
いらいら /苛苛/
こうだん /公団/高談/後段/巷談/講壇/講談/高段/
けいぶ /警部/頚部/軽侮/
ふとう /不当/不等/埠頭/不撓/
えび /蝦/海老/鰕/
めった /滅多/
